Gene_acc,Gene_id,bsf,pcf,rank_bsf,rank_pcf,Desc,prot_group
6793,Tb927.9.14370,8.0,8.3,6462,6592,"60S ribosomal protein L26, putative",PG5801
6794,Tb927.8.6180,8.0,8.3,6462,6592,"60S ribosomal protein L26, putative",PG5801
6795,Tb927.8.6190,3.59,6.2,855,4919,"BolA-like protein, putative",PG5802
6796,Tb927.8.620,6.08,5.93,4072,4327,KREPA3,PG5803
6797,Tb927.8.6200,6.31,5.21,4578,2854,"tubulin folding cofactor D, putative",PG5804
6798,Tb927.8.6210,5.4,4.95,2398,2508,"phosphatidylinositol 3-kinase, putative",PG5805
6799,Tb927.8.6220,5.61,5.89,2893,4235,"Phosphorylated CTD interacting factor 1 WW domain containing protein, putative",PG5806
6800,Tb927.8.6230,6.5,6.27,5006,5036,"hypothetical protein, conserved",PG5807
6801,Tb927.8.6240,7.8,7.52,6381,6355,STOP axonemal protein,PG5808
6802,Tb927.8.6250,5.64,5.57,2982,3501,Nucleoporin NUP76,PG5809
6803,Tb927.8.6260,4.78,4.96,1414,2527,"hypothetical protein, conserved",PG5810
6804,Tb927.8.6270,6.18,5.3,4262,3003,"hypothetical protein, conserved",PG5811
6805,Tb927.8.6280,5.59,5.68,2836,3743,"cyclophilin-type peptidyl-prolyl cis-trans isomerase, putative",PG5812
6806,Tb927.8.6290,5.85,3.75,3489,1603,"hypothetical protein, conserved",PG5813
6807,Tb927.8.630,4.27,5.33,1047,3057,"lipoyltransferase, putative",PG5814
6808,Tb927.8.6300,5.5,5.2,2623,2839,"hypothetical protein, conserved",PG5815
6809,Tb927.8.6310,5.9,4.01,3606,2044,"Presequence translocase-associated motor 18, putative",PG5816
6810,Tb927.8.6320,3.33,3.6,439,671,"hypothetical protein, conserved",PG5817
6811,Tb927.8.6330,6.44,6.1,4869,4695,"WD domain, G-beta repeat/PFU (PLAA family ubiquitin binding), putative",PG5818
6812,Tb927.8.6360,5.62,5.24,2923,2905,"SPRY domain containing protein, putative",PG5819
6813,Tb927.8.6370,4.74,3.63,1376,959,Flagellar pocket collar protein 4,PG5820
6814,Tb927.8.6380,6.06,3.9,4017,1924,"hypothetical protein, conserved",PG5821
6815,Tb927.8.6390,8.11,7.52,6502,6353,"lysophospholipase, putative",PG5822
6816,Tb927.8.640,5.31,6.29,2224,5080,"Dpy-30 motif containing protein, putative",PG5823
6817,Tb927.8.6400,3.36,3.96,523,1993,"hypothetical protein, conserved",PG5824
6818,Tb927.8.6410,3.2,5.82,40,4058,"beta-ketoacyl-ACP reductase 3, putative",PG5825
6819,Tb927.8.6420,4.76,5.72,1396,3817,beta-ketoacyl-ACP reductase 2,PG5826
6820,Tb927.8.6430,7.79,6.89,6374,5915,"hypothetical protein, conserved",PG5827
6821,Tb927.8.6440,7.37,7.36,6152,6273,"RNA-binding protein, putative",PG5828
6822,Tb927.8.6450,7.1,6.16,5861,4824,inhibitor of cysteine peptidase,PG5829
6823,Tb927.8.6460,6.14,6.05,4172,4585,"kinase binding protein CGI-121, putative",PG5830
6824,Tb927.8.6470,5.01,5.03,1704,2605,"SET domain containing protein, putative",PG5831
6825,Tb927.8.6480,5.56,6.09,2771,4682,"folate-binding protein YgfZ, putative",PG5832
6826,Tb927.8.6490,3.39,5.46,603,3289,Basal body protein,PG5833
6827,Tb927.8.650,6.88,6.34,5603,5164,"cation-transporting ATPase, putative",PG5834
6828,Tb927.8.6500,3.39,3.64,609,997,"cell division cycle protein 20, putative",PG5835
6829,Tb927.8.6510,5.21,5.42,2036,3227,"ubiquitin-protein ligase, putative",PG5836
6830,Tb927.8.6520,5.33,5.54,2258,3439,"hypothetical protein, conserved",PG5837
6831,Tb927.8.6530,4.54,5.29,1196,2978,"SET domain containing protein, putative",PG5838
6832,Tb927.8.6540,4.94,3.59,1605,588,TFIIH basal transcription factor subunit,PG5839
6833,Tb927.8.6560,3.44,5.56,699,3473,Mitoribosomal LSU assembly factor 6,PG5840
6834,Tb927.8.6580,6.72,7.2,5355,6159,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial",PG5841
6835,Tb927.8.6590,5.24,3.58,2092,459,"Outer mitochondrial membrane transport complex protein/Glutathione S-transferase, C-terminal domain containing protein, putative",PG5842
6836,Tb927.8.6600,4.91,3.8,1565,1728,"Glutathione S-transferase, C-terminal domain containing protein, putative",PG5843
6837,Tb927.8.6620,5.87,5.36,3529,3107,"hypothetical protein, conserved",PG5844
6838,Tb927.8.6630,3.28,6.27,229,5038,hypothetical protein,PG5845
6839,Tb927.8.6640,6.41,5.82,4794,4057,"Fatty acyl-CoA reductase, putative",PG5846
6840,Tb927.8.6650,3.28,5.91,250,4283,"RNA-binding protein, putative",PG5847
6841,Tb927.8.6660,7.86,7.6,6412,6399,"paraflagellar rod component, putative",PG5848
6842,Tb927.8.6670,5.22,5.31,2054,3016,"hypothetical protein, conserved",PG5849
6843,Tb927.8.6680,5.82,3.59,3405,600,"clathrin assembly sigma-adaptin protein 3, putative",PG5850
6844,Tb927.8.670,5.13,3.85,1901,1836,"hypothetical protein, conserved",PG5851
6845,Tb927.8.6710,3.38,3.54,576,203,"hypothetical protein, conserved",PG5852
6846,Tb927.8.6720,6.28,3.54,4505,185,"hypothetical protein, conserved",PG5853
6847,Tb927.8.6730,5.88,3.51,3574,67,Enriched in surface-labeled proteome protein 24,PG5854
6848,Tb927.8.6750,5.41,3.84,2432,1828,"translationally controlled tumor protein (TCTP), putative",PG5855
6849,Tb927.8.6760,8.07,7.41,6489,6286,"translationally-controlled tumor protein homolog, putative",PG5856
6850,Tb927.8.6770,6.17,6.1,4248,4697,"WD domain, G-beta repeat, putative",PG5857
6851,Tb927.8.6790,5.25,4.77,2102,2336,"hypothetical protein, conserved",PG5858
6852,Tb927.8.680,5.01,5.45,1708,3268,KREPA5,PG5859
6853,Tb927.8.6800,5.2,4.96,2007,2525,"hypothetical protein, conserved",PG5860
6854,Tb927.8.6810,5.83,6.72,3434,5734,"STE/STE11 serine/threonine-protein kinase, putative",PG5861
6855,Tb927.8.6820,5.17,5.81,1964,4049,putative citrate lyase,PG5862
6856,Tb927.8.6830,5.36,4.41,2338,2179,"kinesin, putative",PG5863
6857,Tb927.8.6840,5.2,3.48,1998,21,mismatch repair protein MLH1,PG5864
6858,Tb927.8.6850,5.9,3.78,3629,1698,"Zinc finger, C3HC4 type (RING finger)/EF-hand domain pair, putative",PG5865
6859,Tb927.8.6860,5.24,5.61,2095,3579,"High-temperature-induced dauer-formation protein, putative",PG5866
6860,Tb927.8.6870,5.61,5.43,2873,3236,"hypothetical protein, conserved",PG5867
6861,Tb927.8.6880,3.33,3.57,448,396,"translation initiation factor IF-2, putative",PG5868
6862,Tb927.8.6890,3.26,4.02,172,2055,putative succinate dehydrogenase subunit,PG5869
6863,Tb927.8.690,7.79,7.23,6378,6190,peptidyl-prolyl cis-trans isomerase,PG5870
6864,Tb927.8.6900,6.41,5.62,4804,3588,"transport protein particle (TRAPP) component, putative",PG5871
6865,Tb927.8.6910,6.8,6.52,5466,5452,"cyclophilin, putative",PG5872
6866,Tb927.8.6920,6.86,6.14,5563,4780,"hypothetical protein, conserved",PG5873
6867,Tb927.8.6930,6.6,5.44,5171,3258,"serine/threonine-protein kinase NRKB, putative",PG5874
6868,Tb927.8.6940,6.49,6.04,4988,4576,"hypothetical protein, conserved",PG5875
6869,Tb927.8.6950,6.65,6.53,5253,5477,roadblock/LC7 family member,PG5876
6870,Tb927.8.6960,5.83,5.78,3426,3946,"NADH-ubiquinone oxidoreductase complex I subunit, putative",PG5877
6871,Tb927.8.6970,5.21,6.13,2034,4765,"3-methylcrotonyl-CoA carboxylase alpha subunit, putative",PG5878
6872,Tb927.8.6980,6.53,6.38,5046,5237,Flagellum attachment zone protein 14,PG5879
6873,Tb927.8.6990,3.2,3.72,42,1475,"hypothetical protein, conserved",PG5880
6874,Tb927.8.700,3.56,3.56,834,349,DNA repair and recombination helicase protein PIF7,PG5881
6875,Tb927.8.7000,5.28,3.59,2161,557,"E1-like ubiquitin-activating enzyme, putative",PG5882
6876,Tb927.8.7010,5.76,3.79,3250,1706,"chaperone protein DnaJ, putative",PG5883
6877,Tb927.8.7020,6.65,6.51,5256,5438,"peptidase, putative",PG5884
6878,Tb927.8.7030,4.81,3.56,1450,306,"hypothetical protein, conserved",PG5885
6879,Tb927.8.7040,7.31,5.69,6100,3754,"hypothetical protein, conserved",PG5886
6880,Tb927.8.7050,4.21,5.11,1028,2717,"mu-adaptin 4, putative",PG5887
6881,Tb927.8.7060,4.98,3.65,1665,1098,"hypothetical protein, conserved",PG5888
6882,Tb927.8.7070,3.48,3.49,760,37,Flagellum attachment zone protein 15,PG5889
6883,Tb927.8.7080,5.72,5.2,3170,2835,"hypothetical protein, conserved",PG5890
6884,Tb927.8.7090,5.78,5.09,3292,2685,"Component of IIS longevity pathway SMK-1, putative",PG5891
6885,Tb927.8.710,5.88,5.05,3571,2625,"RNA-binding protein, putative",PG5892
6886,Tb927.8.7100,7.09,6.83,5853,5849,acetyl-CoA carboxylase,PG5893
6887,Tb927.8.7120,3.32,3.9,401,1928,"squalene synthase, putative",PG5894
6888,Tb927.8.7130,5.67,3.63,3038,934,"hypothetical protein, conserved",PG5895
6889,Tb927.8.7160,3.39,3.62,602,855,"UDP-Gal or UDP-GlcNAc-dependent glycosyltransferase (pseudogene), putative",PG5896
6890,Tb927.8.7150,3.39,3.62,602,855,"UDP-Gal or UDP-GlcNAc-dependent glycosyltransferase, putative",PG5896
6891,Tb927.8.7140,3.39,3.62,602,855,"UDP-Gal or UDP-GlcNAc-dependent glycosyltransferase, putative",PG5896
6892,Tb927.8.7170,6.91,7.29,5651,6243,"inositol polyphosphate 1-phosphatase, putative",PG5897
6893,Tb927.8.7190,3.35,3.69,516,1337,hypothetical protein,PG5898
6894,Tb927.8.720,5.46,5.37,2545,3143,"Cytosolic iron-sulfur protein assembly 2B, putative",PG5899
6895,Tb927.8.7200,5.68,5.16,3074,2768,"Region in Clathrin and VPS, putative",PG5900
6896,Tb927.8.7210,6.76,3.58,5417,505,"hypothetical protein, conserved",PG5901
6897,Tb927.8.7220,5.23,3.6,2064,669,tousled-like kinase II,PG5902
6898,Tb927.8.7230,3.27,5.41,193,3189,"hypothetical protein, conserved",PG5903
6899,Tb927.8.7260,6.23,6.02,4402,4509,"kinetoplast-associated protein, putative",PG5904
6900,Tb927.8.7270,6.96,3.63,5713,977,"Endoplasmic Reticulum-Golgi Intermediate Compartment (ERGIC)/Endoplasmic reticulum vesicle transporter, putative",PG5905
6901,Tb927.8.7290,3.34,4.97,473,2536,"Regulator of chromosome condensation (RCC1) repeat, putative",PG5906
6902,Tb927.8.730,5.31,6.37,2219,5205,"nucleolar RNA-binding protein, putative",PG5907
6903,Tb927.8.7350,3.2,6.07,30,4634,"trans-sialidase, putative",PG5908
6904,Tb927.8.7370,3.29,3.73,292,1539,hypothetical protein,PG5909
6905,Tb927.8.7380,5.62,6.36,2924,5194,"dihydrolipoamide dehydrogenase, point mutation",PG5910
6906,Tb927.8.7390,6.5,5.65,4993,3669,protein phosphatase 1,PG5911
6907,Tb927.8.7400,6.56,5.97,5100,4413,RNA polymerase IIA largest subunit,PG5912
6908,Tb11.v5.0504,6.56,5.97,5100,4413,"RNA polymerase IIA largest subunit, putative",PG5912
6909,Tb927.8.7410,8.4,7.65,6587,6418,"calreticulin, putative",PG5913
6910,Tb927.8.7420,6.39,5.9,4751,4251,Flagellum attachment zone protein 30,PG5914
6911,Tb927.8.7440,5.98,3.6,3817,654,"lipase, putative",PG5915
6912,Tb927.8.7450,6.44,4.78,4881,2341,"myosin heavy chain kinase A, putative",PG5916
6913,Tb927.8.7460,4.47,3.61,1148,818,"zinc transporter, putative",PG5917
6914,Tb11.v5.0836,4.47,3.61,1148,818,"metal-ion transporter, putative",PG5917
6915,Tb927.8.7470,5.39,3.54,2381,180,"hypothetical protein, conserved",PG5918
6916,Tb927.8.7480,4.56,5.73,1213,3846,"hypothetical protein, conserved",PG5919
6917,Tb927.8.7490,6.37,5.74,4706,3880,symplekin,PG5920
6918,Tb927.8.750,6.05,6.62,3992,5585,"nucleolar RNA-binding protein, putative",PG5921
6919,Tb927.8.7510,6.19,5.95,4292,4361,"p-nitrophenylphosphatase, putative",PG5922
6920,Tb927.8.7520,3.42,3.75,660,1602,"aminopeptidase, putative",PG5923
6921,Tb927.8.7530,6.31,7.15,4581,6138,"3,2-trans-enoyl-CoA isomerase, mitochondrial precursor, putative",PG5924
6922,Tb927.8.7550,3.28,3.62,231,839,hypothetical protein,PG5925
6923,Tb927.8.7560,5.12,3.76,1868,1621,"CorA-like Mg2+ transporter protein, putative",PG5926
6924,Tb927.8.7570,5.42,5.25,2455,2920,"tRNA-dihydrouridine synthase 1, putative",PG5927
6925,Tb927.8.7580,5.34,3.78,2281,1702,"RING-variant domain containing protein, putative",PG5928
6926,Tb927.8.760,7.37,7.5,6155,6341,nucleolar RNA-binding protein,PG5929
6927,Tb927.8.7610,6.54,3.67,5071,1219,"amino acid transporter 1, putative",PG5930
6928,Tb927.8.7630,6.54,3.67,5071,1219,"amino acid transporter 1, putative",PG5930
6929,Tb927.8.7620,6.54,3.67,5071,1219,"amino acid transporter 1, putative",PG5930
6930,Tb927.8.7640,5.48,6.39,2586,5249,"amino acid transporter 1, putative",PG5931
6931,Tb927.8.7650,7.03,7.34,5791,6261,"amino acid transporter, putative",PG5932
6932,Tb927.8.7670,7.03,7.34,5791,6261,"amino acid transporter, putative",PG5932
6933,Tb927.8.7690,7.03,7.34,5791,6261,"amino acid transporter (pseudogene), putative",PG5932
6934,Tb927.8.770,5.03,3.69,1724,1340,SUMO-interacting motif-containing protein,PG5933
6935,Tb927.8.7700,5.01,5.68,1705,3732,"amino acid transporter, putative",PG5934
6936,Tb927.8.7680,5.01,5.68,1705,3732,"amino acid transporter, putative",PG5934
6937,Tb927.8.7720,6.99,3.59,5747,556,"hypothetical protein, conserved",PG5935
6938,Tb927.8.7730,3.43,6.18,693,4883,"Sphingosine N-acyltransferase, putative",PG5936
6939,Tb927.8.7750,6.9,3.56,5639,323,"hypothetical protein, conserved",PG5937
6940,Tb927.8.7760,4.84,3.63,1484,943,"hypothetical protein, conserved",PG5938
6941,Tb927.8.7770,3.22,3.85,78,1833,"aldehyde dehydrogenase family, putative",PG5939
6942,Tb927.8.7780,3.44,3.56,708,300,"hypothetical protein, conserved",PG5940
6943,Tb927.8.7790,6.73,3.95,5374,1981,"zinc finger domain, LSD1 subclass, putative",PG5941
6944,Tb927.8.780,4.79,4.51,1436,2210,"hypothetical protein, conserved",PG5942
6945,Tb927.8.7800,5.46,3.63,2532,982,"hypothetical protein, conserved",PG5943
6946,Tb927.8.7820,6.5,3.49,4994,33,"'Cold-shock' DNA-binding domain containing protein, putative",PG5944
6947,Tb927.8.7850,4.47,3.56,1151,344,"hypothetical protein, conserved",PG5945
6948,Tb927.8.790,4.41,4.01,1104,2043,"hypothetical protein, conserved",PG5946
6949,Tb927.8.7920,4.39,3.49,1095,35,"receptor-type adenylate cyclase GRESAG 4, putative",PG5947
6950,Tb927.8.7930,5.21,3.58,2029,490,"receptor-type adenylate cyclase GRESAG 4, putative",PG5948
6951,Tb927.8.7890,5.21,3.58,2029,490,"receptor-type adenylate cyclase GRESAG 4, putative",PG5948
6952,Tb927.8.7940,6.15,3.56,4204,296,"receptor-type adenylate cyclase GRESAG 4, putative",PG5949
6953,Tb11.v5.0821,6.15,3.56,4204,296,"receptor-type adenylate cyclase GRESAG 4, putative",PG5949
6954,Tb927.8.7950,6.07,5.81,4043,4054,Flagellar Member 4,PG5950
6955,Tb927.8.7960,5.12,3.62,1870,871,hypothetical protein,PG5951
6956,Tb927.8.7970,7.01,5.02,5774,2581,hypothetical protein,PG5952
6957,Tb927.8.7990,5.84,4.63,3448,2259,"Thioredoxin-like/Protein of unknown function (DUF3638)/Protein of unknown function (DUF3645), putative",PG5953
6958,Tb927.8.800,5.4,4.84,2394,2387,"Domain of unknown function (DUF3437), putative",PG5954
6959,Tb927.8.8000,5.86,3.52,3503,100,"hypothetical protein, conserved",PG5955
6960,Tb927.8.8020,6.27,5.48,4492,3323,"monoglyceride lipase, putative",PG5956
6961,Tb927.8.8030,6.5,3.59,5011,617,"emp24/gp25L/p24 family/GOLD, putative",PG5957
6962,Tb927.8.8040,5.31,5.66,2218,3704,"kinetoplastid-specific phospho-protein phosphatase, putative",PG5958
6963,Tb927.4.4330,5.31,5.66,2218,3704,"kinetoplastid-specific phospho-protein phosphatase, putative",PG5958
6964,Tb927.8.8050,5.75,6.0,3233,4471,Nucleoporin NUP75,PG5959
6965,Tb927.8.8070,4.8,3.51,1441,88,conserved protein,PG5960
6966,Tb927.8.810,7.37,7.02,6154,6034,"radial spoke protein RSP9, putative",PG5961
6967,Tb927.8.8100,5.6,3.57,2870,430,"UDP-Gal or UDP-GlcNAc-dependent glycosyltransferase, putative",PG5962
6968,Tb927.8.8090,5.6,3.57,2870,430,"UDP-Gal or UDP-GlcNAc-dependent glycosyltransferase, putative",PG5962
6969,Tb927.8.8080,5.6,3.57,2870,430,"UDP-Gal or UDP-GlcNAc-dependent glycosyltransferase (pseudogene), putative",PG5962
6970,Tb927.8.8060,5.6,3.57,2870,430,"UDP-Gal or UDP-GlcNAc-dependent glycosyltransferase (pseudogene), putative",PG5962
6971,Tb927.8.8110,5.83,3.57,3414,388,"hypothetical protein, conserved",PG5963
6972,Tb927.8.8120,7.14,6.41,5928,5276,"hypothetical protein, conserved",PG5964
6973,Tb927.8.8140,6.25,3.51,4448,68,"small GTP-binding rab protein, putative",PG5965
6974,Tb927.8.8150,6.98,3.6,5738,646,"C2 domain containing protein, putative",PG5966
6975,Tb927.8.8160,5.52,5.01,2669,2576,SUMO-interacting motif-containing protein,PG5967
6976,Tb927.8.8170,5.62,5.98,2931,4441,RNA editing mediator complex protein 5,PG5968
6977,Tb927.8.8180,5.79,5.99,3319,4449,RNA editing mediator complex protein 4,PG5969
6978,Tb927.4.4150,5.79,5.99,3319,4449,mitochondrial RNA binding complex 1 subunit MRB4150,PG5969
6979,Tb927.8.8190,4.94,4.82,1611,2370,"hypothetical protein, conserved",PG5970
6980,Tb927.8.820,6.73,6.63,5375,5606,"VID27 cytoplasmic protein, putative",PG5971
6981,Tb927.8.8200,5.83,4.96,3431,2522,"Flagellar-associated protein 59, putative",PG5972
6982,Tb927.8.8230,6.2,5.16,4327,2781,"amino acid transporter, putative",PG5973
6983,Tb927.8.8240,6.29,3.53,4543,138,"amino acid transporter, putative",PG5974
6984,Tb927.8.8260,5.9,4.93,3611,2477,"amino acid transporter, putative",PG5975
6985,Tb927.8.8250,5.9,4.93,3611,2477,"amino acid transporter, putative",PG5975
6986,Tb927.8.8270,4.74,4.59,1369,2243,"hypothetical protein, conserved",PG5976
6987,Tb927.8.8280,7.07,3.51,5843,69,"hypothetical protein, conserved",PG5977
6988,Tb927.8.8290,5.55,3.59,2739,595,Ornithine transporter AAT10-1,PG5978
6989,Tb927.8.830,4.81,4.32,1449,2158,"Protein of unknown function (DUF3608), putative",PG5979
6990,Tb927.8.8300,3.35,7.24,503,6195,"amino acid transporter, putative",PG5980
6991,Tb927.8.8310,6.0,5.89,3858,4244,"chaperone protein DnaJ, putative",PG5981
6992,Tb927.8.8330,7.98,7.6,6454,6398,"calpain, putative",PG5982
6993,Tb927.8.8340,6.64,3.52,5240,91,"CRAL/TRIO domain containing protein, putative",PG5983
6994,Tb927.8.8350,4.22,3.82,1029,1783,"Kinesin-13 4b, putative",PG5984
6995,Tb927.8.840,5.2,5.15,2006,2762,"hypothetical protein, conserved",PG5985
6996,Tb927.8.850,4.53,3.65,1188,1097,"hypothetical protein, conserved",PG5986
6997,Tb927.8.860,6.18,6.22,4275,4955,"hypothetical protein, conserved",PG5987
6998,Tb927.8.870,6.14,6.68,4168,5676,"CAMK/CAMKL family protein kinase, putative",PG5988
6999,Tb927.8.880,4.74,5.41,1385,3190,hypothetical protein,PG5989
7000,Tb927.8.890,8.1,7.58,6496,6389,Ras-related protein Rab1A,PG5990
7001,Tb927.8.900,6.98,7.41,5732,6290,splicing factor TSR1,PG5991
7002,Tb927.8.910,6.3,6.4,4555,5270,"hypothetical protein, conserved",PG5992
7003,Tb927.8.920,6.29,5.87,4545,4206,"ubiquitin-conjugating enzyme E2, putative",PG5993
7004,Tb927.8.960,4.78,5.52,1423,3403,"hypothetical protein, conserved",PG5994
7005,Tb927.8.940,4.78,5.52,1423,3403,Flagella connector protein 1,PG5994
7006,Tb927.8.970,4.99,3.53,1684,133,hypothetical protein,PG5995
7007,Tb927.8.980,7.05,7.2,5812,6163,phosphoacetylglucosamine mutase,PG5996
7008,Tb927.8.990,6.79,6.65,5455,5631,RNA-binding protein 33 (RNA-binding motif protein 33),PG5997
7009,Tb927.9.10000,3.31,3.54,387,209,"hypothetical protein, conserved",PG5998
7010,Tb927.9.10010,7.24,6.38,6025,5235,"chaperone protein DnaJ, putative",PG5999
7011,Tb927.9.10050,3.21,5.28,70,2970,"60Kd inner membrane protein, putative",PG6000
7012,Tb927.9.10060,6.02,3.63,3917,922,"hypothetical protein, conserved",PG6001
7013,Tb927.9.10070,4.43,4.8,1125,2358,"hypothetical protein, conserved",PG6002
7014,Tb927.9.10080,3.49,5.85,764,4134,"phosphatidylserine decarboxylase, putative",PG6003
7015,Tb927.9.10100,7.12,7.14,5896,6118,"SET domain-containing protein, putative",PG6004
7016,Tb927.9.10140,4.88,4.55,1518,2227,"Uncharacterised conserved protein, putative",PG6005
7017,Tb927.9.10150,4.98,3.68,1666,1304,"hypothetical protein, conserved",PG6006
7018,Tb927.9.10160,5.85,5.71,3467,3802,MICOS complex subunit MIC60,PG6007
7019,Tb927.9.10170,5.48,3.6,2590,682,anaphase-promoting complex subunit 11,PG6008
7020,Tb927.9.10190,3.29,3.68,298,1303,"hypothetical protein, conserved",PG6009
7021,Tb927.9.10200,6.89,5.95,5628,4363,"hypothetical protein, conserved",PG6010
7022,Tb927.9.10230,8.07,8.43,6490,6613,Co-chaperone protein P23,PG6011
7023,Tb927.9.10250,7.15,7.07,5938,6068,small nuclear ribonucleoprotein Sm-F,PG6012
7024,Tb927.9.10310,7.56,7.45,6278,6308,mitochondrial carrier protein 11,PG6013
7025,Tb927.9.10340,3.35,4.56,515,2230,"Polyamine transporter 1, putative",PG6014
7026,Tb927.9.10350,6.67,6.75,5296,5767,"Snf7, putative",PG6015
7027,Tb927.9.10360,3.22,3.55,79,230,"Cytosolic iron-sulfur protein assembly 2A, putative",PG6016
7028,Tb927.9.10370,6.48,5.44,4961,3246,TAX-1,PG6017
7029,Tb927.9.10400,7.03,7.46,5790,6317,"hypothetical protein, conserved",PG6018
7030,Tb927.9.10440,4.82,5.08,1454,2680,"DNA polymerase epsilon catalytic subunit, putative",PG6019
7031,Tb927.9.10450,5.55,5.32,2720,3028,"hypothetical protein, conserved",PG6020
7032,Tb927.9.10470,5.98,6.2,3809,4930,"hypothetical protein, conserved",PG6021
7033,Tb927.9.10490,6.07,5.57,4041,3515,Component of motile flagella 56,PG6022
7034,Tb927.9.10500,5.75,5.98,3230,4423,"HAD hydrolase, TIGR01456 family/HAD hydrolase, family IIA, putative",PG6023
7035,Tb927.9.10510,5.88,3.57,3568,377,"hypothetical protein, conserved",PG6024
7036,Tb927.9.10520,3.36,6.74,534,5754,"hypothetical protein, conserved",PG6025
7037,Tb927.9.10530,6.22,6.04,4374,4571,Flagellum attachment zone protein 4,PG6026
7038,Tb927.9.10550,5.57,5.67,2777,3716,Spindle assembly abnormal protein 6 homolog,PG6027
7039,Tb927.9.10560,6.98,6.62,5735,5590,Archaic Translocase of outer membrane 19 kDa subunit,PG6028
7040,Tb927.9.10570,6.87,6.14,5581,4790,predicted zinc finger protein,PG6029
